serial,text,pred,label,score,anger,disgust,fear,joy,neutral,sadness,surprise
4430,could you follow me pls  i love u so much ,2,fear,0.6210588,0.05066727,0.001834209,0.6210588,0.06770928,0.04615215,0.12541105,0.087167196
4431,look at liams face omfg ahaha,6,surprise,0.71373415,0.005490107,0.001571495,0.002956363,0.08738083,0.10709742,0.08176964,0.71373415
4432,i hope n request namo set india tollfree anticorruption hotline wer common peoples grievances against corruption r heard n addrsd,0,anger,0.95336217,0.95336217,0.000531914,0.010832147,0.011427907,0.002205748,0.019880455,0.001759657
4433,lmaooo akua wat u do this time ,2,fear,0.7059193,0.047293875,0.014796458,0.7059193,0.011354573,0.16475701,0.041802116,0.014076597
4434,come to me w that shit in person not over twitter babygirl,4,neutral,0.4943476,0.23991545,0.026993686,0.10187013,0.012090637,0.4943476,0.020528913,0.10425359
4435,lmao wtf is this thing  fucking cockroaches,0,anger,0.6989811,0.6989811,0.10259192,0.011893427,0.008365809,0.012647653,0.058952693,0.106567346
4436,i would like to sled on a potata chip down a mountains of puddin,3,joy,0.88624763,0.013928723,0.001236339,0.009468281,0.88624763,0.03664021,0.027012175,0.02546663
4437,urg so pissed  fml  someone help,0,anger,0.8853125,0.8853125,0.001674313,0.000865466,0.009369455,0.01071018,0.07562461,0.016443381
4438,im not happy at them moment  havent been for a while  but im still doin alright,5,sadness,0.77982485,0.004257288,0.00040678,0.001069176,0.19211103,0.005124318,0.77982485,0.017206524
4439,when a friend comes over to share his love problem  i want to screamabey kya bigaada he maine tera ,2,fear,0.53159463,0.40659484,0.002964928,0.53159463,0.028581044,0.00267216,0.023355957,0.004236283
4440,everybody jst pissin me off today,4,neutral,0.3320096,0.181467,0.023199646,0.01550006,0.046669602,0.3320096,0.29112238,0.110031664
4441,this dudes foreal settin guidelines in order for me to get my money back ,4,neutral,0.4591159,0.25348252,0.053607047,0.19840236,0.006764264,0.4591159,0.02349665,0.005131254
4442,u really understand more about a person from his tumblr,6,surprise,0.55083823,0.010085939,0.001595094,0.011262217,0.05564817,0.34650248,0.024067802,0.55083823
4443,hey guys  klick here  you want to meet hardwell ,3,joy,0.6303587,0.02490007,0.002454015,0.033236325,0.6303587,0.20930026,0.025395228,0.07435542
4444,britains got talent is soo shite this year,6,surprise,0.46619096,0.04692408,0.0622535,0.021247841,0.08840703,0.1052991,0.20967746,0.46619096
4445,if you dont subtweet bae  bae is not bae,4,neutral,0.5895205,0.009093355,0.006810592,0.002768782,0.023940489,0.5895205,0.24854554,0.11932077
4446,send me info on how to book tink pls ,4,neutral,0.52329177,0.04292854,0.008364153,0.3653879,0.028121492,0.52329177,0.022383027,0.009523103
4447,neva cuz afta da first time i let u slide if i even think its gone happen again im dun ,2,fear,0.93856305,0.018769557,0.007971496,0.93856305,0.002879335,0.011652041,0.006856437,0.013308108
4448,finna stay up watching gay romance movies  wishing i had oneee,5,sadness,0.90573394,0.001270238,0.000457408,0.000918595,0.034980323,0.016527837,0.90573394,0.040111683
4449,michael gove is the ultimate bellend,4,neutral,0.6346705,0.009854935,0.002266977,0.006308813,0.026410393,0.6346705,0.007309944,0.31317848
4450,learn to let go of the ppl that dont mean u no good ,2,fear,0.40437266,0.35629353,0.033424698,0.40437266,0.007140692,0.042579807,0.1548791,0.001309522
4451,lol im not even excited that i have dreads now,2,fear,0.9627722,0.001297754,0.000314624,0.9627722,0.005599395,0.002631184,0.010692695,0.016692223
4452,he was seraing for her alll along,4,neutral,0.8331355,0.012653056,0.011167489,0.004374749,0.021779539,0.8331355,0.050313015,0.06657674
4453,grace stfu u need a fucking pill up ur tight lil butthole,0,anger,0.69460154,0.69460154,0.10886868,0.004945384,0.00856223,0.06458647,0.103865184,0.014570561
4454,rt if u dont hav twiter,4,neutral,0.69794816,0.036525793,0.016202265,0.012228044,0.006098137,0.69794816,0.07828794,0.15270968
4455,yall be gettin pictures off the internet quit frontin,5,sadness,0.53047305,0.033284497,0.008608583,0.003648406,0.06909759,0.2913218,0.53047305,0.063566014
4456,showed love tonight  tune into jimmy kimmel if u got cable ,2,fear,0.4068435,0.061663974,0.005022494,0.4068435,0.07544994,0.25455257,0.13329166,0.0631758
4457,i realise you like asshole treatment  so imma give u what u like  cunt  tyler voice,0,anger,0.88866574,0.88866574,0.003361944,0.002571482,0.02540407,0.008890771,0.06287106,0.008234887
4458,use a fine motha fucka when you back that thang up,0,anger,0.54860353,0.54860353,0.09006099,0.00955527,0.004565987,0.328641,0.0129486,0.005624665
4459,the tenth la decima hala madrid championssssss,6,surprise,0.59061146,0.015318249,0.001011943,0.006467144,0.18651754,0.17379375,0.026279936,0.59061146
4460,im listening toi luv this shitby august alsina on pandora,3,joy,0.7882985,0.00800411,0.002897995,0.002322341,0.7882985,0.060178984,0.061471377,0.076826654
4461,clearly i woke up in a real nigga bed lol he got me dying,6,surprise,0.6360522,0.030615099,0.006595963,0.016594466,0.04265509,0.11491367,0.15257348,0.6360522
4462,we are in lead by a goal  ftw we r ending this seris tonight,6,surprise,0.36600295,0.019356025,0.000967115,0.017101722,0.2308645,0.060019482,0.30568823,0.36600295
4463,remember you would always make orange peel art in sneeds class hahaha awh ,4,neutral,0.34196657,0.2182801,0.060364626,0.111891225,0.18831846,0.34196657,0.057516888,0.02166208
4464,nvr met a girl like her bfor,1,disgust,0.3113286,0.03206817,0.3113286,0.14320505,0.05564363,0.13060136,0.22118004,0.10597321
4465,theyll bring my idol everytime i eat cornetto  chance meet her got bigger ,3,joy,0.41221336,0.11787209,0.003747116,0.38287902,0.41221336,0.043185037,0.013853493,0.02624991
4466,omfg dm me now i have something to tell yoi im not kiddibg this is important,6,surprise,0.95536065,0.005521587,0.002457695,0.008386714,0.007038503,0.007104255,0.014130636,0.95536065
4467,i love the son pretty boy swag d lmfao  blarin it in the car with my mom lmfao,3,joy,0.9318101,0.002048462,0.000298952,0.000442593,0.9318101,0.012769292,0.014070844,0.03855979
4468,back to the dmv and to these bullshit ass niggas here who be so pressed to call bitches thots but stick they dick n everything moving  ugh,5,sadness,0.71249455,0.12921456,0.028191263,0.021407064,0.017825319,0.06317493,0.71249455,0.027692283
4469,can i have just one happy fckn moment gotdamn,5,sadness,0.6773214,0.05522534,0.002566333,0.00300952,0.07118131,0.042974915,0.6773214,0.14772122
4470,hahahah i missed this one lol,5,sadness,0.7074976,0.006039973,0.010071155,0.005426948,0.021534888,0.08124659,0.7074976,0.16818288
4471,hahahaha thats why you dont call an xm station if ,4,neutral,0.5453355,0.089949876,0.025901537,0.16201122,0.09634235,0.5453355,0.028740762,0.051718745
4472,malta nasty but ya ass be drinking vodka straight fomd smfd kk ttyl,1,disgust,0.71654916,0.08431586,0.71654916,0.042888697,0.008473947,0.026900541,0.11492469,0.005947117
4473,do u guys still have sidechicks ,4,neutral,0.41200536,0.08748419,0.053892776,0.3213218,0.012423783,0.41200536,0.054733608,0.058138475
4474,gucci mane will forever be my favorite rapper  cuh really my idol lol,3,joy,0.71378624,0.004142441,0.000646073,0.001472305,0.71378624,0.042271476,0.03854711,0.19913435
4475,by our i mean  teh gayz,4,neutral,0.3927672,0.006787658,0.001779359,0.004303727,0.15899979,0.3927672,0.061384723,0.37397757
4476,was the homie when she was a nigga neighbor now i gets no love lol,5,sadness,0.8537499,0.04097491,0.038755223,0.002215873,0.014122698,0.02470057,0.8537499,0.025480775
4477,haha im trying to drink that for  days straight at ggc fest bro  we need to kick it again soon last time was clownin,3,joy,0.42064476,0.007486296,0.001949545,0.001985049,0.42064476,0.1731959,0.15980592,0.23493248
4478,baby calum just went to sleep haha lukey,3,joy,0.6439496,0.004828858,0.002347293,0.001520095,0.6439496,0.2038823,0.06720981,0.076262
4479,who doesnt love a bit of ciara noone,6,surprise,0.521805,0.008637029,0.005223113,0.002265454,0.050406042,0.18317042,0.22849296,0.521805
4480,yupp  its a good move for luiz imo because jm didnt want him in his xi so good luck to him ,3,joy,0.83542264,0.017641278,0.001329016,0.044215705,0.83542264,0.023092393,0.039468296,0.038830668
4481,i look b inserting bruhdo u look at the pussy before inserting  or u just slide in when making out ,2,fear,0.59795725,0.18384048,0.025494536,0.59795725,0.04364217,0.05674468,0.06689724,0.025423637
4482,if i didnt like you in highschool nine times out of  i still dont like you,5,sadness,0.8848059,0.010649713,0.001112384,0.002271071,0.01701163,0.025961885,0.8848059,0.058187403
4483,next time i get off the fone wit nd he dont say love you bacc  all hell finna break loose on the third letter ,2,fear,0.6249512,0.31857836,0.006488688,0.6249512,0.012501191,0.010941196,0.024399137,0.002140388
4484,and tiz so funny d new name given  temple run ,6,surprise,0.5002445,0.015119037,0.002213295,0.013307761,0.4023105,0.056727104,0.010077769,0.5002445
4485,hahahaha  jimin ni  comel la  what thing rapmons cant live without it  jimin answer  jimin  u are athing,3,joy,0.6668673,0.004636958,0.000836806,0.001558262,0.6668673,0.06400053,0.121541195,0.1405589
4486,lfc will be back in the champions league  u can make a comeback  trust me u will be on top of your game,3,joy,0.92295927,0.001760591,0.000235266,0.002028825,0.92295927,0.039512523,0.01239696,0.02110657
4487,dont taint my tl with her lol this is about mishon,4,neutral,0.51748025,0.027504219,0.016656587,0.00573884,0.25404343,0.51748025,0.15090245,0.027674153
4488,im just chillin  your bitch is chillin too,3,joy,0.6606174,0.04542122,0.003648894,0.001244395,0.6606174,0.13633515,0.12302392,0.029708939
4489,i hate when females stare i kno im handsome but damn can i have my face back lol,0,anger,0.51399726,0.51399726,0.00512294,0.003701966,0.35039634,0.006042041,0.08485577,0.035883736
4490,lastnight was the first time ive ever been in a  story,6,surprise,0.6892551,0.003077249,0.000399784,0.017768007,0.23452923,0.045254193,0.009716405,0.6892551
4491,but now im gonna have to work on sounding like dub mako in cosplay yells,4,neutral,0.4977437,0.04250357,0.014288746,0.010159439,0.0539012,0.4977437,0.34355626,0.037847083
4492,momma does the acb happen next week and will u help me practice,4,neutral,0.672438,0.009132498,0.00404638,0.00470512,0.20742404,0.672438,0.04575748,0.056496482
4493,sheduled tweet dapat yon ano ba,4,neutral,0.8932754,0.008425271,0.001742013,0.00319014,0.021604426,0.8932754,0.018428648,0.053334143
4494,niggas on facetime with he shes lmfaooooo hell nah,0,anger,0.21902508,0.21902508,0.16780129,0.0299036,0.107234426,0.18743151,0.1937542,0.09484994
4495,follow me please ilysm,4,neutral,0.88355017,0.002546097,0.000852872,0.002099318,0.03188016,0.88355017,0.015283167,0.06378823
4496,it is time for predebut howon let me take out my folder,4,neutral,0.9012529,0.007378977,0.001682531,0.004614827,0.021799771,0.9012529,0.030590162,0.032680847
4497,too early naman  june  pa kami  lol hahaha next week sana tayo mag atc or district ,5,sadness,0.30123246,0.05622975,0.004195257,0.14274783,0.1663002,0.14195177,0.30123246,0.18734278
4498,dont even know bruh im ja blown lol,5,sadness,0.5944405,0.054640442,0.011594435,0.013106185,0.017243842,0.10227624,0.5944405,0.20669836
4499,has to go work at mcdonalds fkn restaurant on the most beautiful day in the world ok,3,joy,0.85631084,0.002785396,0.000573194,0.00300686,0.85631084,0.07459761,0.018271863,0.044454284
4500,no one i know likes demetria so i cant rly get excited as much but oh well,5,sadness,0.5447715,0.006076329,0.002374977,0.003467734,0.16116415,0.13830182,0.5447715,0.1438435
4501,ion play all that  dont hop in my mentions talm bout shit cause uon kno me cuzz  keep it that way ,3,joy,0.54782736,0.121100634,0.004611702,0.18236701,0.54782736,0.035114016,0.10233693,0.006642463
4502,i cant believe this got more retweets than the briar boys smh,6,surprise,0.97646856,0.003105809,0.000668613,0.002567403,0.006276658,0.004484902,0.006427996,0.97646856
4503,glad to help rachel lol this is why im in the mechanic business lmao just for you lol lol,3,joy,0.6778998,0.006084949,0.001788543,0.001305504,0.6778998,0.09718218,0.13628203,0.079457045
4504,i dont fucc with nikki but she killed that verse in senile,4,neutral,0.3927109,0.08810094,0.039311416,0.005230112,0.007407413,0.3927109,0.30135816,0.1658811
4505,lebron and paul george have nothin on whs,5,sadness,0.41428655,0.007235544,0.002223918,0.002494486,0.039794452,0.3989219,0.41428655,0.13504311
4506,niall yelled at harry for being a ballerina im laughing harder than i should be,0,anger,0.27804816,0.27804816,0.001980671,0.001298296,0.15679175,0.105318636,0.19094363,0.26561886
4507,bruh retweet if this you,4,neutral,0.9406867,0.014036445,0.003195534,0.002300611,0.003746414,0.9406867,0.005066634,0.030967677
4508,existem as pessoas inteligentes  e existem harry styles,3,joy,0.90263397,0.016336396,0.001479157,0.000832226,0.90263397,0.035018798,0.034775186,0.008924327
4509,what if niall tweets it all wrkd out  after the croke park,4,neutral,0.49997652,0.0412651,0.001607551,0.03503235,0.018172655,0.49997652,0.10923898,0.29470685
4510,laurens avi is the cutest thing ever shes so presh,3,joy,0.9412567,0.003076553,0.005835322,0.000762521,0.9412567,0.037139405,0.002900133,0.00902933
4511,oomf aint text me back ,2,fear,0.59641933,0.062581606,0.007429091,0.59641933,0.020321803,0.17938356,0.054317366,0.079547204
4512,lmao imma buy a vest or some that can make em not explode,4,neutral,0.6678005,0.21823874,0.014326639,0.034603026,0.012380063,0.6678005,0.014058701,0.038592394
4513,guh find me a man  he dont gotta be cute  long as he got some money,6,surprise,0.3626337,0.007318093,0.002295307,0.002409411,0.29519066,0.22725289,0.10289994,0.3626337
4514,harry called niall croke park princess you right harry,3,joy,0.34147316,0.007065246,0.001140311,0.000944219,0.34147316,0.32163095,0.05172895,0.2760172
4515,fuck it castle park arcade is jumpin for ramona seniors on grad night lmao,0,anger,0.9069976,0.9069976,0.028923338,0.004778402,0.009907845,0.016998656,0.014531136,0.017862987
4516,this man westbrook just slamed on somebody,1,disgust,0.42956263,0.35956848,0.42956263,0.00556086,0.001707819,0.14860837,0.024172891,0.03081897
4517,why is it so suprising that i havnt drank starbucks in a week or two,6,surprise,0.96902233,0.00539887,0.000985839,0.003631251,0.003216283,0.01508589,0.002659529,0.96902233
4518,hoods that get it poppin forreal  ward  ward  ward ,2,fear,0.25149816,0.24519573,0.00758577,0.25149816,0.14191267,0.24275611,0.07342034,0.037631206
4519,guys trade follows x  cmon im on tweetdeck,4,neutral,0.5629452,0.007893134,0.000566671,0.003449868,0.09578802,0.5629452,0.043044288,0.28631282
4520,thanx michael  you realy right  ppl only find you guys couse of the old fans ,6,surprise,0.2691713,0.05927052,0.005683225,0.18717709,0.12626623,0.22638908,0.12604253,0.2691713
4521,something beginning with s lolhaha xx,3,joy,0.6836744,0.005974626,0.002277811,0.002308762,0.6836744,0.21196595,0.028320076,0.06547839
4522,i hear this soo often lool,3,joy,0.43124807,0.007173488,0.000914267,0.003637227,0.43124807,0.06252515,0.35288882,0.141613
4523,sean  darragh and i  in croke park  unbelievable weekend ,2,fear,0.4018839,0.023645598,0.001622351,0.4018839,0.14927867,0.02593916,0.039216436,0.35841382
4524,grr  this fri meet the parents session tsk ,3,joy,0.46875253,0.030057406,0.002774683,0.23968457,0.46875253,0.17604475,0.04711292,0.03557308
4525,pls is datz woman ur kidnapp ,2,fear,0.48903978,0.13556086,0.025163148,0.48903978,0.00658304,0.2662743,0.05554473,0.02183426
4526,niggas sit up n talk like hoes,4,neutral,0.5661479,0.033213492,0.04471347,0.007043406,0.1815511,0.5661479,0.12883766,0.038492847
4527,us lightskinned people not stuckup  we just have high expectations ,0,anger,0.2967356,0.2967356,0.00996287,0.25072896,0.04175767,0.26455405,0.08158992,0.05467089
4528,there is  hahahhaha i think idk what about you ,3,joy,0.7447794,0.040135708,0.006051653,0.047157876,0.7447794,0.09332171,0.038036097,0.03051756
4529,it be the loud lhh bvs,5,sadness,0.39212352,0.016552992,0.035877045,0.01642302,0.079016656,0.16107275,0.39212352,0.298934
4530,niggas be likeim loyal,4,neutral,0.44008034,0.0606265,0.015029408,0.001488846,0.42349356,0.44008034,0.033482,0.025799356
4531,calld god gave it to me for a reason  yeap i believe in it niiiikkkaaarrr,6,surprise,0.45978442,0.012223773,0.001127852,0.006096748,0.18130752,0.25814947,0.081310235,0.45978442
4532,binky wants him to grovel and she dosent want to brake up  is she that stupid ,0,anger,0.6959067,0.6959067,0.021156518,0.14358144,0.005860975,0.016379815,0.10627839,0.010836161
4533,im jst genuinely terrified of them all,2,fear,0.9951956,0.000625824,0.000183582,0.9951956,0.001263417,0.000467625,0.001265561,0.000998335
4534,cali now a victim of a college shooting  smh  these niggas wildin,5,sadness,0.9403778,0.00506856,0.000430108,0.0059481,0.011947764,0.007296097,0.9403778,0.028931614
4535,the boys tourbus outside the croke park ,2,fear,0.9488789,0.022913659,0.004204623,0.9488789,0.008990942,0.003543237,0.002959077,0.008509593
4536,im not goin thru phones  thats so childish ,0,anger,0.6347174,0.6347174,0.002571559,0.02688315,0.015470519,0.002214887,0.31647888,0.001663583
4537,if croke park doesnt turn green im going to flip my shit ireland you have one job,0,anger,0.97295463,0.97295463,0.00204383,0.003556077,0.002369223,0.00631582,0.008161588,0.004598797
4538,do yall like my new account im changing it,4,neutral,0.38170424,0.013120678,0.004007345,0.004800172,0.12839484,0.38170424,0.15480083,0.3131719
4539,let me hear some of yall work ,4,neutral,0.5713538,0.09087772,0.021220757,0.13472845,0.15233475,0.5713538,0.025105346,0.004379119
4540,im down  make history ,2,fear,0.7215592,0.07753359,0.004462422,0.7215592,0.08982998,0.028860297,0.056587502,0.021166975
4541,hmu for bottle service this saturday at ibiza for summer jigg few spaces left,4,neutral,0.494498,0.003374939,0.001069799,0.002343118,0.23646124,0.494498,0.035092954,0.22715993
4542,its brandi lol  why  you cant be in a relationship alone  lol,5,sadness,0.7209548,0.004088322,0.000650097,0.002654289,0.036087815,0.03419609,0.7209548,0.20136862
4543,i am currently achieving my dreams of becoming soft ghetto thanks to phoebe and pascale shout outs to u,3,joy,0.9832879,0.001227562,0.000131994,0.000810326,0.9832879,0.003295567,0.00602166,0.005225036
4544,favourite lettering of good girl lyrics holy justs,3,joy,0.9795987,0.003721462,0.002589178,0.000563404,0.9795987,0.00936312,0.002727079,0.001437002
4545,lol y is it on the sidewalk,6,surprise,0.5939289,0.014137671,0.002292642,0.002707999,0.28669733,0.08030978,0.01992574,0.5939289
4546,if u want to be bad  pls be bad for sumtin or else u aint worth forgiveness,5,sadness,0.8115134,0.020324161,0.001428292,0.001900263,0.14029303,0.015970135,0.8115134,0.008570654
4547,this nigga dave playlist shitty af,1,disgust,0.6029038,0.3576475,0.6029038,0.005963719,0.001523296,0.011570293,0.017815648,0.002575725
4548,niall and liams mum were cheering for the boys im crying this is just so precious,3,joy,0.97994214,0.001372275,0.000282942,0.000360299,0.97994214,0.002699472,0.004028872,0.011314057
4549,smh niggas stay fighting on twitter i wanna see some hands thrown,5,sadness,0.8011813,0.02420903,0.002734833,0.00333389,0.03988362,0.06317251,0.8011813,0.06548485
4550,lol ikr get on lp  league play,3,joy,0.52590555,0.006107973,0.001331048,0.001910243,0.52590555,0.28760985,0.068526365,0.108609
4551,thank you ily,3,joy,0.38135663,0.007262235,0.001059087,0.001875292,0.38135663,0.30145612,0.025859402,0.28113127
4552,im really ready for my bday tho,3,joy,0.82901466,0.005760264,0.000999809,0.007119358,0.82901466,0.059506092,0.07063464,0.026965091
4553,im sorry if you take me serious  but im just messing with ya  if we met wed prolly be bestfriends  dont be mad sexy ,5,sadness,0.30479473,0.29081237,0.003284843,0.30340397,0.032784812,0.027374309,0.30479473,0.037544914
4554,im finna getcute uglyugly cutewateva u wanna call it   see im ugly but ina cute way,3,joy,0.75481373,0.008790086,0.002285503,0.001448059,0.75481373,0.007917614,0.19603401,0.028711002
4555,every car got tint how u gon know if its me,4,neutral,0.4041723,0.08978941,0.025624914,0.022457555,0.020621907,0.4041723,0.10183893,0.335495
4556,kaykay hate the thots she got certain ones she be coool with ,0,anger,0.5971797,0.5971797,0.18474409,0.031399634,0.013278852,0.13492881,0.028286817,0.010181997
4557,what shuold i do ,2,fear,0.8248435,0.122475795,0.015150115,0.8248435,0.002474454,0.0169816,0.015203848,0.002870709
4558,im pretty sure its not because of drugs lol,4,neutral,0.63218015,0.006439125,0.007378051,0.009614489,0.13900626,0.63218015,0.14404674,0.061335117
4559,well if i wasnt awake before im awake now,6,surprise,0.496669,0.008259911,0.004523898,0.015474509,0.007933847,0.36830202,0.09883684,0.496669
4560,i aint takin chances bruh tf is that,4,neutral,0.49932632,0.06094576,0.006245387,0.048120316,0.051175192,0.49932632,0.22617377,0.10801324
4561,a know wen to pull u closer n i knw when to let u loose ,2,fear,0.9338443,0.030697761,0.002015072,0.9338443,0.010127009,0.004398384,0.017716197,0.001201204
4562,keep complaing crystal you live like  houses down ill bust a nigga ass,0,anger,0.41793025,0.41793025,0.006514506,0.012505929,0.13318175,0.15386479,0.24950752,0.02649513
4563,yall sleep on me  i may be humble  but im not the one ,5,sadness,0.8618162,0.01713254,0.001110421,0.053539064,0.061574627,0.003337069,0.8618162,0.00149001
4564,u tryna lay in bed w me and listen to s rap all day ,2,fear,0.68110013,0.1040659,0.007188169,0.68110013,0.06540876,0.04314743,0.0938527,0.005236893
4565,aint nun like a real day  nigga talking bout a nigga u been with forever frfr,6,surprise,0.39277646,0.03126093,0.002200541,0.01983491,0.116505355,0.28475738,0.1526644,0.39277646
4566,tampa aint no fun im thinkin boca now,5,sadness,0.75119364,0.007817283,0.001991701,0.001603243,0.06670233,0.035350878,0.75119364,0.13534094
4567,niggas at howard trying to bring theraiden  god of thunderhats back ,0,anger,0.8691821,0.8691821,0.017006502,0.08263989,0.004662444,0.007278922,0.014934788,0.004295338
4568,i dont rememeber if i played but the bench was comfortable so i didnt mind haha,3,joy,0.86007637,0.004414872,0.002536176,0.000807172,0.86007637,0.009497059,0.118175216,0.004493124
4569,just passed kung fu and its dead  great job ,3,joy,0.39215028,0.081630394,0.003848461,0.12889643,0.39215028,0.19392434,0.12531604,0.07423405
4570,they get an th an i swear they make it last all fucking day  thats why niggas stay smoking all day doin nothin,6,surprise,0.6591215,0.08580965,0.010768317,0.004696959,0.028272904,0.16234033,0.048990328,0.6591215
4571,where u at answer your phone lol im off early,4,neutral,0.35456213,0.010825302,0.003738441,0.006803427,0.040061396,0.35456213,0.330138,0.25387132
4572,lol you wana try that,4,neutral,0.50507194,0.017587658,0.006168686,0.003145311,0.31179875,0.50507194,0.060431655,0.095796004
4573,ill let yu knw wat tme it is off di rip,4,neutral,0.65043473,0.11619026,0.009391964,0.005274023,0.054061886,0.65043473,0.14353575,0.02111138
4574,ima pull the mailman out his lil car  stomp his nuts ,0,anger,0.61295635,0.61295635,0.008599077,0.20359115,0.03730143,0.025054755,0.08588507,0.026612204
4575,i used to think u used to be utterly critical of murali but now the epidemic tht its become makes perfect sense  javelinthrower,3,joy,0.8254722,0.010928007,0.000541947,0.002001724,0.8254722,0.037092295,0.04436512,0.07959867
4576,snapchat bestfriends has got to be the most inaccurate thing ever,4,neutral,0.5388852,0.050727997,0.07121139,0.003931982,0.003638583,0.5388852,0.026966924,0.30463794
4577,ppl are like yay hug day is tmr  while ill be like,3,joy,0.8178305,0.002870869,0.000724586,0.000924272,0.8178305,0.054652184,0.04202737,0.08097016
4578,cant wife no bitch cause these hoes be fuckin lowkey ,0,anger,0.93720365,0.93720365,0.014792486,0.024056137,0.002484132,0.00389949,0.01685677,0.00070728
4579,om g wait i know this doujin aa its one of my favorites,6,surprise,0.897347,0.003441472,0.00081246,0.002109108,0.057005476,0.029742463,0.009542036,0.897347
4580,where are youuu  im missing you,5,sadness,0.7840852,0.002931953,0.001034304,0.00426922,0.006360118,0.03170764,0.7840852,0.16961153
4581,it feels good asf ourside rn,3,joy,0.983721,0.000918551,0.000457022,0.000236195,0.983721,0.004902888,0.00541655,0.004347801
4582,i cant see why but its true sweetie,3,joy,0.60229003,0.00652369,0.000403045,0.001818664,0.60229003,0.019458866,0.03989025,0.3296154
4583,i was the first like and first comment on it  i hope u see it bacause it is true if u see it please follow me,3,joy,0.6753796,0.003617388,0.000379383,0.00286244,0.6753796,0.09066548,0.010607896,0.21648781
4584,lml i fw her yo,4,neutral,0.60254186,0.04533802,0.035989854,0.0642148,0.00664603,0.60254186,0.20214978,0.043119766
4585,proud of niall  cant wait until our girls are sellin out stadiums,3,joy,0.98752236,0.00081935,0.000339328,0.000235653,0.98752236,0.003171511,0.003678905,0.004232891
4586,thnx for the rts ,2,fear,0.46093744,0.10423353,0.028509062,0.46093744,0.018046817,0.30562147,0.046309773,0.03634195
4587,simeone gonna square up with a nigga  he aint about to hold back ,2,fear,0.75375324,0.13787076,0.004541026,0.75375324,0.023288896,0.015647583,0.058965895,0.005932657
4588,aww dont make me blush,0,anger,0.7745998,0.7745998,0.021601822,0.012252571,0.007784097,0.04544878,0.091377415,0.046935543
4589,ean thorley theres a watch in here for you  can u guess which one ,4,neutral,0.4233622,0.037924983,0.002074993,0.1152366,0.1669909,0.4233622,0.030179307,0.22423103
4590,im not a demi lovato fan  im a lovatic  theres a difference,6,surprise,0.6060906,0.003786129,0.000529131,0.006716976,0.090564646,0.09312918,0.19918334,0.6060906
4591,i hope that youve heard positive things about me heh  have heard about you alot too  and when are you seeing them ,3,joy,0.98196924,0.004187723,0.000318552,0.004796989,0.98196924,0.002044477,0.003846591,0.002836433
4592,duh fuq  they made a mistake lol,5,sadness,0.45570338,0.015427487,0.004603841,0.010582913,0.06692081,0.3458377,0.45570338,0.10092386
4593,older but still funny  dani alves  neymar before a game,6,surprise,0.56669706,0.006027706,0.002073998,0.00190947,0.30818036,0.08132869,0.033782735,0.56669706
4594,lmao i actually met my other half on myspace so hes on that too lol,6,surprise,0.36541045,0.009582557,0.003053003,0.003754504,0.27502275,0.28379148,0.05938521,0.36541045
4595,there is a lot of giornate di merda here ,4,neutral,0.7403389,0.018693963,0.026737293,0.09982811,0.059685633,0.7403389,0.02371994,0.03099615
4596,word need to do cardio on a bmt now  a whol session of cardio,5,sadness,0.5243952,0.004055725,0.001555867,0.006603563,0.17576219,0.1604439,0.5243952,0.12718353
4597,ice cream is bae lol,3,joy,0.7295142,0.010238615,0.009549777,0.001839335,0.7295142,0.20888044,0.02027803,0.01969963
4598,im feelin ike malcom in the middle  you bitches that surround me get dismissal,5,sadness,0.94635814,0.02482109,0.000405628,0.001303401,0.016686613,0.002709671,0.94635814,0.00771543
4599,my brother  fellow patriot  gby ,3,joy,0.51448625,0.08723098,0.003398919,0.19528872,0.51448625,0.04014318,0.10721669,0.052235324
4600,dentist appt and now dermatologist appt hella waiting,4,neutral,0.58430046,0.015655722,0.003645798,0.010354166,0.08929835,0.58430046,0.08238981,0.21435569
4601,my dad is the best  and he always dresses cool go go supervet programme ,3,joy,0.95747715,0.009185401,0.001074648,0.010423564,0.95747715,0.009683341,0.006181527,0.005974307
4602,in it to winn it alhilal fc,3,joy,0.30755278,0.24262254,0.015063883,0.060597144,0.30755278,0.23434396,0.11488165,0.024938064
4603,idk mutha fucker i never met him or knew him personally,0,anger,0.5788656,0.5788656,0.29853812,0.008876395,0.007948281,0.027933411,0.042572394,0.035265923
4604,gah damn our softball team is badass,6,surprise,0.37916875,0.15797652,0.060710758,0.00505665,0.31979516,0.058969263,0.018322973,0.37916875
4605,jongdae and soo for peterpan ending heheheh,4,neutral,0.53722477,0.0061362,0.003155883,0.001080036,0.2274385,0.53722477,0.046110794,0.17885388
4606,im confused eve can u make it or shall we postpone for the following wkend st june  whats your thoughts girlies ,2,fear,0.9125552,0.024589341,0.000644728,0.9125552,0.004747643,0.002991361,0.048221283,0.006250429
4607,fun place utk hang out with friends  im usually akan pergi the spring or plaza merdeka p,3,joy,0.97794735,0.00114403,0.00031235,0.000399929,0.97794735,0.006017899,0.005072676,0.009105872
4608,i want to get  followers so can u guys help me out plz ,2,fear,0.63084745,0.108739026,0.002428281,0.63084745,0.17756352,0.015184036,0.05858285,0.006654828
4609,zayn on stage at croke park last nght ,2,fear,0.824218,0.042167094,0.005966246,0.824218,0.039707694,0.024045307,0.04243616,0.021459486
